"","V1"
"82492",10
"82493",17
"82494",16
"82495",12
"82496",4
"82497",4
"82498",1
"82499",16
"82500",17
"82501",5
"82502",19
"82503",10
"82504",4
"82505",16
"82506",16
"82507",16
"82508",1
"82509",4
"82510",1
"82511",4
"82512",6
"82513",1
"82514",2
"82515",17
"82516",2
"82517",19
"82518",16
"82519",9
"82520",4
"82521",2
"82522",1
"82523",4
"82524",4
"82525",1
"82526",1
"82527",1
"82528",19
"82529",1
"82530",6
"82531",12
"82532",1
"82533",12
"82534",16
"82535",1
"82536",10
"82537",9
"82538",4
"82539",12
"82540",4
"82541",12
"82542",1
"82543",2
"82544",4
"82545",1
"82546",16
"82547",9
"82548",9
"82549",16
"82550",2
"82551",9
"82552",19
"82553",16
"82554",12
"82555",12
"82556",19
"82557",12
"82558",1
"82559",12
"82560",9
"82561",12
"82562",19
"82563",12
"82564",1
"82565",4
"82566",12
"82567",1
"82568",9
"82569",1
"82570",4
"82571",9
"82572",4
"82573",4
"82574",2
"82575",10
"82576",6
"82577",1
"82578",12
"82579",16
"82580",18
"82581",9
"82582",12
"82583",4
"82585",16
"82586",7
"82587",12
"82588",4
"82589",2
"82590",6
"82591",16
"82592",6
"82593",6
"82594",12
"82595",4
"82596",4
"82597",11
"82598",6
"82599",6
"82600",6
"82601",6
"82602",12
"82603",6
"82604",19
"82605",6
"82606",4
"82607",6
"82608",6
"82609",6
"82610",2
"82611",2
"82612",4
"82613",6
"82614",6
"82615",6
"82616",6
"82617",2
"82618",4
"82619",6
"82620",16
"82621",6
"82622",12
"82623",6
"82624",2
"82625",6
"82626",6
"82627",6
"82628",19
"82629",6
"82630",6
"82631",19
"82632",6
"82633",6
"82634",2
"82635",6
"82636",6
"82637",16
"82638",6
"82639",6
"82640",3
"82641",16
"82642",4
"82643",4
"82644",6
"82645",6
"82646",4
"82647",6
"82648",6
"82649",17
"82650",4
"82651",6
"82652",6
"82653",4
"82654",4
"82655",11
"82656",12
"82657",4
"82658",6
"82659",19
"82660",6
"82661",2
"82662",4
"82663",6
"82664",6
"82665",6
"82666",6
"82667",16
"82668",6
"82669",6
"82670",6
"82671",6
"82672",6
"82673",6
"82674",6
"82675",4
"82676",12
"82677",4
"82678",6
"82679",6
"82680",6
"82681",17
"82682",4
"82683",11
"82684",6
"82685",6
"82686",6
"82687",4
"82688",6
"82689",6
"82690",6
"82691",16
"82692",6
"82693",6
"82694",16
"82695",12
"82696",6
"82697",11
"82698",6
"82699",6
"82700",6
"82701",4
"82702",6
"82703",6
"82704",4
"82705",6
"82706",12
"82707",6
"82708",13
"82709",11
"82710",4
"82711",6
"82712",6
"82713",17
"82714",6
"82715",6
"82716",16
"82717",6
"82718",6
"82719",16
"82720",6
"82721",11
"82722",6
"82723",12
"82724",6
"82725",4
"82726",6
"82727",13
"82728",2
"82729",6
"82730",12
"82731",13
"82732",6
"82733",6
"82734",6
"82735",6
"82736",6
"82737",6
"82738",6
"82739",4
"82740",6
"82741",6
"82742",6
"82743",2
"82744",12
"82745",6
"82746",12
"82747",12
"82748",12
"82749",6
"82750",17
"82751",6
"82752",6
"82753",6
"82754",11
"82755",2
"82756",6
"82757",12
"82758",11
"82759",6
"82760",6
"82761",13
"82762",6
"82763",1
"82764",6
"82765",6
"82766",6
"82767",19
"82768",4
"82769",6
"82770",13
"82771",12
"82772",15
"82773",6
"82774",6
"82775",6
"82776",6
"82777",16
"82778",6
"82779",6
"82780",6
"82781",19
"82782",4
"82783",4
"82784",6
"82785",6
"82786",6
"82787",6
"82788",6
"82789",6
"82790",6
"82791",2
"82792",19
"82793",6
"82794",16
"82795",6
"82796",6
"82797",17
"82798",6
"82799",6
"82800",18
"82801",6
"82802",16
"82803",6
"82804",6
"82805",12
"82806",6
"82807",17
"82808",16
"82809",6
"82810",17
"82811",6
"82812",6
"82813",18
"82814",12
"82815",12
"82816",6
"82817",6
"82818",6
"82819",19
"82820",16
"82821",16
"82822",13
"82823",6
"82824",6
"82825",12
"82826",6
"82827",16
"82828",6
"82829",16
"82830",17
"82831",1
"82832",6
"82833",13
"82834",17
"82835",6
"82836",6
"82837",6
"82838",4
"82839",6
"82840",16
"82841",6
"82842",6
"82843",6
"82844",6
"82845",6
"82846",6
"82847",6
"82848",1
"82849",1
"82850",6
"82851",13
"82852",6
"82853",6
"82854",12
"82855",6
"82856",2
"82857",6
"82858",6
"82860",6
"82861",4
"82862",17
"82863",2
"82864",16
"82865",12
"82866",6
"82867",12
"82868",6
"82869",12
"82870",17
"82871",2
"82872",4
"82873",10
"82874",6
"82875",1
"82876",3
"82877",6
"82878",12
"82879",9
"82880",6
"82881",7
"82882",6
"82883",16
"82884",2
"82885",19
"82886",6
"82887",6
"82888",6
"82889",12
"82890",2
"82891",12
"82892",16
"82893",6
"82894",10
"82895",6
"82896",2
"82897",12
"82898",6
"82899",4
"82900",6
"82901",12
"82902",6
"82903",6
"82904",12
"82905",6
"82906",6
"82907",6
"82908",6
"82909",12
"82910",6
"82911",9
"82912",6
"82913",6
"82914",16
"82915",6
"82916",19
"82917",6
"82918",12
"82919",6
"82920",6
"82921",16
"82922",6
"82923",6
"82924",6
"82925",6
"82926",6
"82927",16
"82928",12
"82929",2
"82930",6
"82931",3
"82932",6
"82933",6
"82934",6
"82935",6
"82936",6
"82937",6
"82938",2
"82939",17
"82940",6
"82941",8
"82942",2
"82943",6
"82944",6
"82945",2
"82946",6
"82947",6
"82948",1
"82949",12
"82950",6
"82951",6
"82952",6
"82953",4
"82954",6
"82955",2
"82956",6
"82957",4
"82958",11
"82959",2
"82960",6
"82961",16
"82962",6
"82963",6
"82964",6
"82965",8
"82966",6
"82967",12
"82968",12
"82969",16
"82970",6
"82971",6
"82972",19
"82973",6
"82974",6
"82975",6
"82976",17
"82977",3
"82978",17
"82979",6
"82980",1
"82981",6
"82982",4
"82983",6
"82984",18
"82985",6
"82986",6
"82987",6
"82988",6
"82989",8
"82990",2
"82991",8
"82992",6
"82993",6
"82994",2
"82995",6
"82996",6
"82997",9
"82998",16
"82999",6
"83000",6
"83001",6
"83002",6
"83003",6
"83004",6
"83005",6
"83006",19
"83007",6
"83008",6
"83009",6
"83010",6
"83011",19
"83012",17
"83013",6
"83014",6
"83015",6
"83016",16
"83017",17
"83018",6
"83019",12
"83020",4
"83021",4
"83022",6
"83023",12
"83024",6
"83025",12
"83026",6
"83027",19
"83028",6
"83029",6
"83030",4
"83031",8
"83032",6
"83033",4
"83034",12
"83035",12
"83036",4
"83037",17
"83038",14
"83039",6
"83040",6
"83041",12
"83042",6
"83043",2
"83044",2
"83045",12
"83046",6
"83047",6
"83048",6
"83049",9
"83050",6
"83051",17
"83052",6
"83053",2
"83054",12
"83055",6
"83056",6
"83057",6
"83058",6
"83059",6
"83060",19
"83061",6
"83062",6
"83063",17
"83064",6
"83065",6
"83066",6
"83067",6
"83068",6
"83069",6
"83070",6
"83071",6
"83072",6
"83073",6
"83074",16
"83075",6
"83076",13
"83077",6
"83078",6
"83079",2
"83080",4
"83081",6
"83082",8
"83083",6
"83084",17
"83085",6
"83086",16
"83087",6
"83088",6
"83089",6
"83090",2
"83091",6
"83092",16
"83093",6
"83094",16
"83095",6
"83096",6
"83097",6
"83098",6
"83099",6
"83100",6
"83101",19
"83102",6
"83103",16
"83104",6
"83105",6
"83106",11
"83107",6
"83108",14
"83109",6
"83110",6
"83111",6
"83112",6
"83113",9
"83114",6
"83115",6
"83116",6
"83117",6
"83118",6
"83119",2
"83120",12
"83121",6
"83122",6
"83123",12
"83124",6
"83125",12
"83126",6
"83127",6
"83128",3
"83129",6
"83130",12
"83131",6
"83132",16
"83133",6
"83134",2
"83135",6
"83136",8
"83137",6
"83138",6
"83139",6
"83140",6
"83141",12
"83142",13
"83143",12
"83144",6
"83145",6
"83146",9
"83147",12
"83148",6
"83149",2
"83150",2
"83151",12
"83152",4
"83153",6
"83154",6
"83155",16
"83156",4
"83157",4
"83158",6
"83159",6
"83160",6
"83161",12
"83162",9
"83163",6
"83164",6
"83165",6
"83166",4
"83167",6
"83168",6
"83169",6
"83170",6
"83171",2
"83172",9
"83173",6
"83174",6
"83175",18
"83176",3
"83177",19
"83178",6
"83179",6
"83180",6
"83181",6
"83182",12
"83183",19
"83184",2
"83185",2
"83186",6
"83187",6
"83188",6
"83189",6
"83190",16
"83191",12
"83192",12
"83193",6
"83194",16
"83195",12
"83196",17
"83197",6
"83198",16
"83199",16
"83200",15
"83201",6
"83202",12
"83203",6
"83204",2
"83205",17
"83206",6
"83207",6
"83208",6
"83209",6
"83210",17
"83211",6
"83212",6
"83213",2
"83214",12
"83215",12
"83216",16
"83217",17
"83218",6
"83219",6
"83220",6
"83221",17
"83222",19
"83223",12
"83224",3
"83225",6
"83226",6
"83227",6
"83228",6
"83229",19
"83230",6
"83231",17
"83232",12
"83233",6
"83234",17
"83235",6
"83236",6
"83237",6
"83238",6
"83239",16
"83240",6
"83241",17
"83242",6
"83243",8
"83244",16
"83245",6
"83246",6
"83247",6
"83248",4
"83249",12
"83250",6
"83251",12
"83252",12
"83253",12
"83254",6
"83255",6
"83256",1
"83257",17
"83258",8
"83259",12
"83260",10
"83261",2
"83262",17
"83263",11
"83264",6
"83265",6
"83266",2
"83267",6
"83268",2
"83269",6
"83270",6
"83271",6
"83272",6
"83273",6
"83274",6
"83275",6
"83276",6
"83277",6
"83278",6
"83279",16
"83280",17
"83281",6
"83282",16
"83283",6
"83284",12
"83285",6
"83286",6
"83287",6
"83288",2
"83289",6
"83290",6
"83291",6
"83292",6
"83293",17
"83294",19
"83295",6
"83296",17
"83297",2
"83298",18
"83299",6
"83300",6
"83301",6
"83302",17
"83303",6
"83304",2
"83305",6
"83306",16
"83307",6
"83308",16
"83309",8
"83310",4
"83311",6
"83312",6
"83313",2
"83314",6
"83315",13
"83316",6
"83317",6
"83318",13
"83319",6
"83320",2
"83321",16
"83322",12
"83323",12
"83324",6
"83325",6
"83326",12
"83327",6
"83328",16
"83329",6
"83330",19
"83331",13
"83332",6
"83333",6
"83334",2
"83335",12
"83336",16
"83337",17
"83338",6
"83339",6
"83340",6
"83341",2
"83342",8
"83343",6
"83344",1
"83345",6
"83346",12
"83347",6
"83348",9
"83349",6
"83350",19
"83351",6
"83352",9
"83353",2
"83354",6
"83355",6
"83356",6
"83357",2
"83358",6
"83359",16
"83360",17
"83361",6
"83362",6
"83363",3
"83364",6
"83365",6
"83366",6
"83367",17
"83368",6
"83369",6
"83370",2
"83371",6
"83372",6
"83373",12
"83374",6
"83375",6
"83376",6
"83377",2
"83378",1
"83379",6
"83380",6
"83381",13
"83382",6
"83383",16
"83384",3
"83385",16
"83386",12
"83387",6
"83388",6
"83389",6
"83390",6
"83391",6
"83392",6
"83393",6
"83394",12
"83395",6
"83396",2
"83397",3
"83398",6
"83399",12
"83400",8
"83401",6
"83402",13
"83403",6
"83404",2
"83405",12
"83406",8
"83407",17
"83408",6
"83409",6
"83410",17
"83411",6
"83412",16
"83413",16
"83414",6
"83415",6
"83416",6
"83417",12
"83418",19
"83419",6
"83420",6
"83421",6
"83422",13
"83423",4
"83424",4
"83425",19
"83426",6
"83427",8
"83428",17
"83429",2
"83430",16
"83431",4
"83432",20
"83433",15
"83434",6
"83435",6
"83436",2
"83437",6
"83438",2
"83439",17
"83440",12
"83441",6
"83442",4
"83443",6
"83444",6
"83445",12
"83446",6
"83447",17
"83448",2
"83449",2
"83450",6
"83451",19
"83452",3
"83453",6
"83454",12
"83455",6
"83456",6
"83457",6
"83458",6
"83459",6
"83460",4
"83461",19
"83462",1
"83463",12
"83464",6
"83465",6
"83466",6
"83467",3
"83468",6
"83469",6
"83470",6
"83471",6
"83472",12
"83473",6
"83474",10
"83475",6
"83476",6
"83477",6
"83478",6
"83479",6
"83480",6
"83481",2
"83482",17
"83483",6
"83484",13
"83485",6
"83486",13
"83487",6
"83488",6
"83489",6
"83490",6
"83491",13
"83492",9
"83493",4
"83494",6
"83495",19
"83496",9
"83497",6
"83498",6
"83499",6
"83500",6
"83501",6
"83502",12
"83503",6
"83504",8
"83505",10
"83506",6
"83507",6
"83508",6
"83509",6
"83510",6
"83511",12
"83512",2
"83513",6
"83514",6
"83515",6
"83516",6
"83517",19
"83518",6
"83519",12
"83520",6
"83521",6
"83522",17
"83523",6
"83524",20
"83525",20
"83526",2
"83527",6
"83528",6
"83529",17
"83530",6
"83531",6
"83532",6
"83533",13
"83534",12
"83535",6
"83536",6
"83537",8
"83538",4
"83539",6
"83540",6
"83541",12
"83542",6
"83543",6
"83544",6
"83545",12
"83546",6
"83547",6
"83548",6
"83549",12
"83550",6
"83551",6
"83552",6
"83553",6
"83554",2
"83555",12
"83556",6
"83557",1
"83558",6
"83559",17
"83560",6
"83561",6
"83562",1
"83564",19
"83565",6
"83566",3
"83567",2
"83568",7
"83569",12
"83570",12
"83571",2
"83572",6
"83573",16
"83574",6
"83575",12
"83576",6
"83577",4
"83578",6
"83579",6
"83580",7
"83581",6
"83582",6
"83583",6
"83584",6
"83585",12
"83586",16
"83587",6
"83588",4
"83589",2
"83590",6
"83591",6
"83592",2
"83593",8
"83594",17
"83595",2
"83596",6
"83597",19
"83598",6
"83599",9
"83600",6
"83601",6
"83602",12
"83603",12
"83604",16
"83605",6
"83606",6
"83607",12
"83608",1
"83609",6
"83610",6
"83611",6
"83612",3
"83613",6
"83614",9
"83615",16
"83616",6
"83617",6
"83618",2
"83619",4
"83620",6
"83621",13
"83622",6
"83623",6
"83624",6
"83625",6
"83626",9
"83627",6
"83628",16
"83629",6
"83630",16
"83631",6
"83632",6
"83633",6
"83634",6
"83635",6
"83636",12
"83637",6
"83638",6
"83639",19
"83640",19
"83641",6
"83642",2
"83643",16
"83644",6
"83645",16
"83646",6
"83647",6
"83648",2
"83649",2
"83650",6
"83651",6
"83652",16
"83653",1
"83654",6
"83655",6
"83656",6
"83657",12
"83658",13
"83659",6
"83660",16
"83661",2
"83662",6
"83663",6
"83664",16
"83665",2
"83666",6
"83667",2
"83668",13
"83669",11
"83670",13
"83671",16
"83672",6
"83673",12
"83674",6
"83675",6
"83676",17
"83677",4
"83678",19
"83679",6
"83680",9
"83681",12
"83682",2
"83683",6
"83684",6
"83685",6
"83686",2
"83687",6
"83688",6
"83689",6
"83690",6
"83691",6
"83692",20
"83693",6
"83694",6
"83695",17
"83696",16
"83697",6
"83698",6
"83699",12
"83700",6
"83701",8
"83702",2
"83703",12
"83704",6
"83705",12
"83706",6
"83707",5
"83708",6
"83709",12
"83710",2
"83711",12
"83712",6
"83713",2
"83714",6
"83715",4
"83716",4
"83717",6
"83718",6
"83719",16
"83720",2
"83721",6
"83722",6
"83723",6
"83724",6
"83725",6
"83726",6
"83727",2
"83728",12
"83729",2
"83730",12
"83731",6
"83732",6
"83733",6
"83734",17
"83735",16
"83736",12
"83737",6
"83738",17
"83739",9
"83740",6
"83741",16
"83742",6
"83743",6
"83744",13
"83745",6
"83746",6
"83747",18
"83748",3
"83749",13
"83750",6
"83751",6
"83752",13
"83753",6
"83754",16
"83755",6
"83756",6
"83757",19
"83758",1
"83759",20
"83760",6
"83761",12
"83762",6
"83763",6
"83764",6
"83765",1
"83766",2
"83767",6
"83768",16
"83769",2
"83770",6
"83771",3
"83772",6
"83773",6
"83774",8
"83775",6
"83776",6
"83777",2
"83778",6
"83779",6
"83780",12
"83781",6
"83782",6
"83783",6
"83784",12
"83785",6
"83786",19
"83787",6
"83788",13
"83789",6
"83790",2
"83791",6
"83792",6
"83793",2
"83794",6
"83795",3
"83796",18
"83797",6
"83798",6
"83799",1
"83800",2
"83801",13
"83802",4
"83803",6
"83804",12
"83805",2
"83806",12
"83807",6
"83808",6
"83809",6
"83810",6
"83811",6
"83812",6
"83813",6
"83814",6
"83815",6
"83816",8
"83817",6
"83818",13
"83819",6
"83820",9
"83821",8
"83822",6
"83823",6
"83824",3
"83825",12
"83826",6
"83827",6
"83828",19
"83829",13
"83830",2
"83831",12
"83832",12
"83833",16
"83834",20
"83835",2
"83836",6
"83837",6
"83838",19
"83839",6
"83840",17
"83841",13
"83842",10
"83843",6
"83844",6
"83845",6
"83846",6
"83847",9
"83848",6
"83849",6
"83850",1
"83851",6
"83853",12
"83854",12
"83855",2
"83856",2
"83857",3
"83858",11
"83859",16
"83860",2
"83861",12
"83862",12
"83863",17
"83864",19
"83865",17
"83866",17
"83867",12
"83868",13
"83869",2
"83870",4
"83871",9
"83872",2
"83873",12
"83874",8
"83875",2
"83876",16
"83877",11
"83878",8
"83879",6
"83880",2
"83881",11
"83882",12
"83883",2
"83884",2
"83885",2
"83886",10
"83887",19
"83888",8
"83889",10
"83890",15
"83891",10
"83892",12
"83893",16
"83894",2
"83895",8
"83896",17
"83897",6
"83898",18
"83899",17
"83900",11
"83901",8
"83902",10
"83903",2
"83904",5
"83905",16
"83906",2
"83907",2
"83908",12
"83909",16
"83910",16
"83911",12
"83912",11
"83913",17
"83914",10
"83915",2
"83916",10
"83917",13
"83918",11
"83919",2
"83920",2
"83921",2
"83922",15
"83923",10
"83924",17
"83925",11
"83926",16
"83927",17
"83928",2
"83929",8
"83930",12
"83931",11
"83932",19
"83933",7
"83934",7
"83935",2
"83936",2
"83937",8
"83938",18
"83939",5
"83940",16
"83941",1
"83942",12
"83943",6
"83944",2
"83945",2
"83946",6
"83947",9
"83948",6
"83949",18
"83950",2
"83951",13
"83952",2
"83953",17
"83954",15
"83955",15
"83956",12
"83957",1
"83958",18
"83959",2
"83960",2
"83961",10
"83962",7
"83963",2
"83964",11
"83966",13
"83967",15
"83968",15
"83969",5
"83970",18
"83971",15
"83972",18
"83973",10
"83974",18
"83975",11
"83976",9
"83977",18
"83978",17
"83979",2
"83980",13
"83981",2
"83982",5
"83983",15
"83984",19
"83985",18
"83986",5
"83987",15
"83988",15
"83989",15
"83990",17
"83991",5
"83992",11
"83993",15
"83994",17
"83995",16
"83996",5
"83997",5
"83998",11
"83999",9
"84000",11
"84001",15
"84002",18
"84003",18
"84004",16
"84005",5
"84006",12
"84007",12
"84008",15
"84009",2
"84010",6
"84011",1
"84012",15
"84013",11
"84014",2
"84015",18
"84016",19
"84017",2
"84018",2
"84019",18
"84020",15
"84021",17
"84022",16
"84023",12
"84024",16
"84025",5
"84026",15
"84027",2
"84028",19
"84029",6
"84030",6
"84031",12
"84032",15
"84033",3
"84034",2
"84035",19
"84036",11
"84037",2
"84038",19
"84039",15
"84040",7
"84041",19
"84042",15
"84043",15
"84044",12
"84045",2
"84046",9
"84047",7
"84048",5
"84049",17
"84050",15
"84051",19
"84052",5
"84053",15
"84054",16
"84055",13
"84056",18
"84057",2
"84058",19
"84059",2
"84060",5
"84061",2
"84062",1
"84063",5
"84064",6
"84065",6
"84066",16
"84067",12
"84068",15
"84069",2
"84070",17
"84071",5
"84072",15
"84073",19
"84074",3
"84075",6
"84076",5
"84077",2
"84078",16
"84079",5
"84080",15
"84081",6
"84082",11
"84083",15
"84084",5
"84085",17
"84086",2
"84087",11
"84088",19
"84089",18
"84090",5
"84091",11
"84092",11
"84093",11
"84094",6
"84095",19
"84096",12
"84097",19
"84098",17
"84099",5
"84100",8
"84101",11
"84102",18
"84103",2
"84104",4
"84105",5
"84106",15
"84107",17
"84108",2
"84109",19
"84110",11
"84111",5
"84112",2
"84113",17
"84114",15
"84115",12
"84116",15
"84117",11
"84118",16
"84119",5
"84120",15
"84121",2
"84122",18
"84123",2
"84124",7
"84125",11
"84126",10
"84127",18
"84128",6
"84129",2
"84130",8
"84131",15
"84132",17
"84133",6
"84134",15
"84135",2
"84136",12
"84137",2
"84138",2
"84139",19
"84140",19
"84141",2
"84142",11
"84143",7
"84144",2
"84145",17
"84146",18
"84147",15
"84148",15
"84150",9
"84151",2
"84152",14
"84153",20
"84154",2
"84155",17
"84156",16
"84157",6
"84158",9
"84159",2
"84160",5
"84161",18
"84162",16
"84163",5
"84164",17
"84165",5
"84166",2
"84167",17
"84168",18
"84169",7
"84170",12
"84171",16
"84172",2
"84173",2
"84174",6
"84175",17
"84176",2
"84177",7
"84178",16
"84179",12
"84180",16
"84181",20
"84182",16
"84183",16
"84184",4
"84185",4
"84186",3
"84187",4
"84188",12
"84189",19
"84190",18
"84191",7
"84192",16
"84193",18
"84194",17
"84195",16
"84196",2
"84197",18
"84198",19
"84199",9
"84200",19
"84201",19
"84202",12
"84203",12
"84204",12
"84205",18
"84206",8
"84207",19
"84208",17
"84209",19
"84210",12
"84211",17
"84212",2
"84213",16
"84214",2
"84215",16
"84216",19
"84217",2
"84218",18
"84219",5
"84220",8
"84221",2
"84222",6
"84223",6
"84224",2
"84225",12
"84226",3
"84227",9
"84228",2
"84229",3
"84230",2
"84231",16
"84232",7
"84233",4
"84234",1
"84235",9
"84236",19
"84237",13
"84238",4
"84239",3
"84240",2
"84241",4
"84242",13
"84243",5
"84244",8
"84245",4
"84246",19
"84247",5
"84248",4
"84249",12
"84250",12
"84251",2
"84252",4
"84253",9
"84254",12
"84255",4
"84256",16
"84257",9
"84258",18
"84259",14
"84260",12
"84261",4
"84262",2
"84263",7
"84264",15
"84265",9
"84266",16
"84267",7
"84268",4
"84269",4
"84270",19
"84271",7
"84272",5
"84273",11
"84274",16
"84275",17
"84276",5
"84277",2
"84278",12
"84279",18
"84280",19
"84281",9
"84282",16
"84283",13
"84284",16
"84285",7
"84286",5
"84287",3
"84288",11
"84289",4
"84290",17
"84291",12
"84292",7
"84293",13
"84294",19
"84295",6
"84296",12
"84297",16
"84298",10
"84299",19
"84300",15
"84301",16
"84302",12
"84303",19
"84304",16
"84305",5
"84306",2
"84307",4
"84308",10
"84309",4
"84310",12
"84311",16
"84312",13
"84313",2
"84314",6
"84315",2
"84316",2
"84317",4
"84318",9
"84319",19
"84320",9
"84321",9
"84322",8
"84323",2
"84324",12
"84325",4
"84326",9
"84327",12
"84328",4
"84329",17
"84330",12
"84331",19
"84332",2
"84333",16
"84334",17
"84335",12
"84336",9
"84337",19
"84338",9
"84339",2
"84340",4
"84341",19
"84342",12
"84343",4
"84344",2
"84345",7
"84346",17
"84347",12
"84348",11
"84349",16
"84350",12
"84351",10
"84352",10
"84353",2
"84354",16
"84355",2
"84356",4
"84357",2
"84358",2
"84359",19
"84360",10
"84361",2
"84362",8
"84363",19
"84364",2
"84365",17
"84366",2
"84367",16
"84368",10
"84370",16
"84371",7
"84372",15
"84373",17
"84374",12
"84375",16
"84376",18
"84377",4
"84378",1
"84379",12
"84380",16
"84381",5
"84382",15
"84383",2
"84384",13
"84385",13
"84386",19
"84387",2
"84388",18
"84389",8
"84390",2
"84391",7
"84392",16
"84393",13
"84394",2
"84395",19
"84396",17
"84397",13
"84398",1
"84399",19
"84400",12
"84401",19
"84402",1
"84403",10
"84404",12
"84405",18
"84406",16
"84407",2
"84408",6
"84409",15
"84410",5
"84411",1
"84412",16
"84413",18
"84414",8
"84415",2
"84416",6
"84417",6
"84418",18
"84419",13
"84420",11
"84421",19
"84422",8
"84423",2
"84424",19
"84425",5
"84426",12
"84427",9
"84428",2
"84429",15
"84430",16
"84431",13
"84432",2
"84433",7
"84434",12
"84435",19
"84436",13
"84437",13
"84438",16
"84439",19
"84440",19
"84441",2
"84442",1
"84443",20
"84444",6
"84445",5
"84446",8
"84447",8
"84448",4
"84449",13
"84450",19
"84451",11
"84452",17
"84453",5
"84454",13
"84455",2
